date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:48:44	11467/11467	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Aug%202023%2011:48:45%20GMT	https://cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/500x500/products/7339/10083/Je_Joue_Amour_Bullet_green__38227.1683653692.jpg?c=2	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/500x500/products/7339/10083/Je_Joue_Amour_Bullet_green__382274847.jpg	(from https://thepleasurechest.com/vibrators/discreet)
04:48:44	214642/214642	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:48:45%20GMT	https://thepleasurechest.com/je-joue-duet-bullet	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/je-joue-duet-bullet.html	(from https://thepleasurechest.com/vibrators/discreet)
04:48:45	9562/9562	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Aug%202023%2011:48:46%20GMT	https://cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/500x500/products/7337/10078/Je_Joue_Duet_Bullet__58553.1683652938.jpg?c=2	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/500x500/products/7337/10078/Je_Joue_Duet_Bullet__585534847.jpg	(from https://thepleasurechest.com/vibrators/discreet)
04:48:45	983/983	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202023%2019:49:28%20GMT	https://cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/80w/products/7337/10078/Je_Joue_Duet_Bullet__58553.1683652938.jpg?c=2	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/80w/products/7337/10078/Je_Joue_Duet_Bullet__585534847.jpg	(from https://thepleasurechest.com/vibrators/discreet)
04:48:45	8649/8649	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Aug%202023%2011:48:46%20GMT	https://cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/500x500/products/7337/10079/Je_Joue_Duet_Bullet_purple__95556.1683652937.jpg?c=2	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/500x500/products/7337/10079/Je_Joue_Duet_Bullet_purple__955564847.jpg	(from https://thepleasurechest.com/vibrators/discreet)
04:48:46	205137/205137	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:48:46%20GMT	https://thepleasurechest.com/dame-pom	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/dame-pom.html	(from https://thepleasurechest.com/vibrators/discreet)
04:48:46	10837/10837	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Aug%202023%2011:48:47%20GMT	https://cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/500x500/products/7268/10022/Dame_Pom_sex_toy__47715.1683575943.jpg?c=2	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/500x500/products/7268/10022/Dame_Pom_sex_toy__477154847.jpg	(from https://thepleasurechest.com/vibrators/discreet)
04:48:46	1422/1422	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Aug%202023%2021:48:05%20GMT	https://cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/80w/products/7268/10022/Dame_Pom_sex_toy__47715.1683575943.jpg?c=2	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/80w/products/7268/10022/Dame_Pom_sex_toy__477154847.jpg	(from https://thepleasurechest.com/vibrators/discreet)
04:48:46	8787/8787	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Aug%202023%2011:48:47%20GMT	https://cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/500x500/products/7268/10023/Dame_Pom_sex_toy-2__10961.1683575943.jpg?c=2	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/500x500/products/7268/10023/Dame_Pom_sex_toy-2__109614847.jpg	(from https://thepleasurechest.com/vibrators/discreet)
04:48:47	192849/192849	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:48:48%20GMT	https://thepleasurechest.com/you-come-first-kit	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/you-come-first-kit.html	(from https://thepleasurechest.com/vibrators/discreet)
04:48:47	27196/27196	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Aug%202023%2011:48:48%20GMT	https://cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/500x500/products/7259/9593/You-come-first-kit__73754.1671755288.jpg?c=2	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/500x500/products/7259/9593/You-come-first-kit__737544847.jpg	(from https://thepleasurechest.com/vibrators/discreet)
04:48:47	1782/1782	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Aug%202023%2013:56:43%20GMT	https://cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/80w/products/7259/9593/You-come-first-kit__73754.1671755288.jpg?c=2	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/80w/products/7259/9593/You-come-first-kit__737544847.jpg	(from https://thepleasurechest.com/vibrators/discreet)
04:48:48	193691/193691	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:48:49%20GMT	https://thepleasurechest.com/come-to-your-senses-kit	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/come-to-your-senses-kit.html	(from https://thepleasurechest.com/vibrators/discreet)
04:48:48	41421/41421	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Aug%202023%2011:48:49%20GMT	https://cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/500x500/products/7258/9585/come-to-your-senses-kit__16862.1671675321.jpg?c=2	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/500x500/products/7258/9585/come-to-your-senses-kit__168624847.jpg	(from https://thepleasurechest.com/vibrators/discreet)
04:48:48	2222/2222	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Aug%202023%2000:08:12%20GMT	https://cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/80w/products/7258/9585/come-to-your-senses-kit__16862.1671675321.jpg?c=2	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/80w/products/7258/9585/come-to-your-senses-kit__168624847.jpg	(from https://thepleasurechest.com/vibrators/discreet)
04:48:49	208477/208477	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:48:50%20GMT	https://thepleasurechest.com/romp-riot	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/romp-riot.html	(from https://thepleasurechest.com/vibrators/discreet)
04:48:49	9179/9179	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Aug%202023%2011:48:50%20GMT	https://cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/500x500/products/7251/9545/romp-riot-bullet-sex-toy__11421.1671136005.jpg?c=2	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/500x500/products/7251/9545/romp-riot-bullet-sex-toy__114214847.jpg	(from https://thepleasurechest.com/vibrators/discreet)
04:48:49	1029/1029	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Aug%202023%2001:34:06%20GMT	https://cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/80w/products/7251/9545/romp-riot-bullet-sex-toy__11421.1671136005.jpg?c=2	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/80w/products/7251/9545/romp-riot-bullet-sex-toy__114214847.jpg	(from https://thepleasurechest.com/vibrators/discreet)
04:48:50	25353/25353	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Aug%202023%2011:48:51%20GMT	https://cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/500x500/products/7251/9546/romp-riot-bullet-hand-held__39889.1671135929.jpg?c=2	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/500x500/products/7251/9546/romp-riot-bullet-hand-held__398894847.jpg	(from https://thepleasurechest.com/vibrators/discreet)
04:48:50	212427/212427	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:48:51%20GMT	https://thepleasurechest.com/romp-cello-vibrating-egg	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/romp-cello-vibrating-egg.html	(from https://thepleasurechest.com/vibrators/discreet)
04:48:51	12440/12440	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Aug%202023%2011:48:52%20GMT	https://cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/500x500/products/7247/9562/romp-cello-vibrating-egg-sex-toy__25627.1671142106.jpg?c=2	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/500x500/products/7247/9562/romp-cello-vibrating-egg-sex-toy__256274847.jpg	(from https://thepleasurechest.com/vibrators/discreet)
04:48:51	1393/1393	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Aug%202023%2023:56:39%20GMT	https://cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/80w/products/7247/9562/romp-cello-vibrating-egg-sex-toy__25627.1671142106.jpg?c=2	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/80w/products/7247/9562/romp-cello-vibrating-egg-sex-toy__256274847.jpg	(from https://thepleasurechest.com/vibrators/discreet)
04:48:51	28863/28863	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Aug%202023%2011:48:52%20GMT	https://cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/500x500/products/7247/9563/romp-cello-vibrating-egg-hand-held__27550.1677877437.jpg?c=2	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/500x500/products/7247/9563/romp-cello-vibrating-egg-hand-held__275504847.jpg	(from https://thepleasurechest.com/vibrators/discreet)
04:48:52	293751/293751	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:48:53%20GMT	https://thepleasurechest.com/vibrators/discreet?page=1	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/vibrators/discreet2679.html	(from https://thepleasurechest.com/vibrators/discreet)
04:48:52	292731/292731	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:48:53%20GMT	https://thepleasurechest.com/vibrators/discreet?page=3	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/vibrators/discreet9ba9.html	(from https://thepleasurechest.com/vibrators/discreet)
04:48:53	293371/293371	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:48:54%20GMT	https://thepleasurechest.com/vibrators/discreet?page=4	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/vibrators/discreetfdb0.html	(from https://thepleasurechest.com/vibrators/discreet)
04:48:54	294692/294692	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:48:55%20GMT	https://thepleasurechest.com/vibrators/discreet?page=5	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/vibrators/discreetaf4d.html	(from https://thepleasurechest.com/vibrators/discreet)
04:48:55	240465/240465	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:48:55%20GMT	https://thepleasurechest.com/vibrators/discreet?page=6	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/vibrators/discreetc575.html	(from https://thepleasurechest.com/vibrators/discreet)
04:48:56	298416/298416	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:48:56%20GMT	https://thepleasurechest.com/vibrators/luxury-vibrators?page=2	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/vibrators/luxury-vibrators4658.html	(from https://thepleasurechest.com/vibrators/luxury-vibrators)
04:48:56	36002/36002	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Aug%202021%2020:52:47%20+0000	https://cdn11.bigcommerce.com/s-yei6p8b4nx/product_images/uploaded_images/01.20.17-subcategory-vibrators-460x265-vibrators-luxury.jpg	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/cdn11.bigcommerce.com/s-yei6p8b4nx/product_images/uploaded_images/01.20.17-subcategory-vibrators-460x265-vibrators-luxury.jpg	(from https://thepleasurechest.com/vibrators/luxury-vibrators)
04:48:57	299504/299504	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:48:57%20GMT	https://thepleasurechest.com/vibrators/luxury-vibrators?_bc_fsnf=1&rating=1	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/vibrators/luxury-vibrators1af8.html	(from https://thepleasurechest.com/vibrators/luxury-vibrators)
04:48:57	298603/298603	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:48:58%20GMT	https://thepleasurechest.com/vibrators/luxury-vibrators?_bc_fsnf=1&rating=2	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/vibrators/luxury-vibratorsf4f4.html	(from https://thepleasurechest.com/vibrators/luxury-vibrators)
04:48:58	297336/297336	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:48:59%20GMT	https://thepleasurechest.com/vibrators/luxury-vibrators?_bc_fsnf=1&rating=3	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/vibrators/luxury-vibratorsdf3f.html	(from https://thepleasurechest.com/vibrators/luxury-vibrators)
04:48:59	296164/296164	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:49:00%20GMT	https://thepleasurechest.com/vibrators/luxury-vibrators?_bc_fsnf=1&rating=4	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/vibrators/luxury-vibrators73c9.html	(from https://thepleasurechest.com/vibrators/luxury-vibrators)
04:49:00	198921/198921	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:49:00%20GMT	https://thepleasurechest.com/vibrators/luxury-vibrators?_bc_fsnf=1&050%3A%3AFeatures=2+Motors	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/vibrators/luxury-vibrators52c9.html	(from https://thepleasurechest.com/vibrators/luxury-vibrators)
04:49:00	193793/193793	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:49:01%20GMT	https://thepleasurechest.com/vibrators/luxury-vibrators?_bc_fsnf=1&050%3A%3AFeatures=2+Silicone+Attachments	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/vibrators/luxury-vibrators6d9d.html	(from https://thepleasurechest.com/vibrators/luxury-vibrators)
04:49:01	197069/197069	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:49:02%20GMT	https://thepleasurechest.com/vibrators/luxury-vibrators?_bc_fsnf=1&050%3A%3AFeatures=3+Motors	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/vibrators/luxury-vibratorsd716.html	(from https://thepleasurechest.com/vibrators/luxury-vibrators)
04:49:02	181286/181286	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:49:02%20GMT	https://thepleasurechest.com/vibrators/luxury-vibrators?_bc_fsnf=1&050%3A%3AFeatures=3+Silicone+Attachments	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/vibrators/luxury-vibratorse13d.html	(from https://thepleasurechest.com/vibrators/luxury-vibrators)
04:49:02	199143/199143	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:49:03%20GMT	https://thepleasurechest.com/vibrators/luxury-vibrators?_bc_fsnf=1&050%3A%3AFeatures=Adjustable+Fit	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/vibrators/luxury-vibrators5e79.html	(from https://thepleasurechest.com/vibrators/luxury-vibrators)
04:49:03	196887/196887	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:49:04%20GMT	https://thepleasurechest.com/vibrators/luxury-vibrators?_bc_fsnf=1&110%3A%3AFeatured+Brands=b-Vibe	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/vibrators/luxury-vibratorsd5fb.html	(from https://thepleasurechest.com/vibrators/luxury-vibrators)
04:49:04	201287/201287	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:49:05%20GMT	https://thepleasurechest.com/vibrators/luxury-vibrators?_bc_fsnf=1&110%3A%3AFeatured+Brands=Biird	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/vibrators/luxury-vibrators983b.html	(from https://thepleasurechest.com/vibrators/luxury-vibrators)
04:49:04	210927/210927	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:49:05%20GMT	https://thepleasurechest.com/vibrators/luxury-vibrators?_bc_fsnf=1&110%3A%3AFeatured+Brands=Cal+Exotics	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/vibrators/luxury-vibrators05b4.html	(from https://thepleasurechest.com/vibrators/luxury-vibrators)
04:49:05	219275/219275	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:49:06%20GMT	https://thepleasurechest.com/vibrators/luxury-vibrators?_bc_fsnf=1&110%3A%3AFeatured+Brands=Dame+Products	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/vibrators/luxury-vibratorsd4b3.html	(from https://thepleasurechest.com/vibrators/luxury-vibrators)
04:49:06	194277/194277	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:49:07%20GMT	https://thepleasurechest.com/vibrators/luxury-vibrators?_bc_fsnf=1&110%3A%3AFeatured+Brands=Doxy	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/vibrators/luxury-vibratorsf346.html	(from https://thepleasurechest.com/vibrators/luxury-vibrators)
04:49:06	214619/214619	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:49:07%20GMT	https://thepleasurechest.com/vibrators/luxury-vibrators?_bc_fsnf=1&110%3A%3AFeatured+Brands=Femme+Funn	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/vibrators/luxury-vibratorseb69.html	(from https://thepleasurechest.com/vibrators/luxury-vibrators)
04:49:07	190653/190653	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:49:08%20GMT	https://thepleasurechest.com/vibrators/luxury-vibrators?_bc_fsnf=1&110%3A%3AFeatured+Brands=Fifty+Shades+of+Grey	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/vibrators/luxury-vibratorsb8d3.html	(from https://thepleasurechest.com/vibrators/luxury-vibrators)
04:49:08	278081/278081	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:49:09%20GMT	https://thepleasurechest.com/vibrators/luxury-vibrators?_bc_fsnf=1&110%3A%3AFeatured+Brands=Fun+Factory	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/vibrators/luxury-vibrators0c5b.html	(from https://thepleasurechest.com/vibrators/luxury-vibrators)
04:49:08	210312/210312	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:49:09%20GMT	https://thepleasurechest.com/vibrators/luxury-vibrators?_bc_fsnf=1&110%3A%3AFeatured+Brands=Hot+Octopuss	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/vibrators/luxury-vibrators7a9a.html	(from https://thepleasurechest.com/vibrators/luxury-vibrators)
04:49:09	217034/217034	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:49:10%20GMT	https://thepleasurechest.com/vibrators/luxury-vibrators?_bc_fsnf=1&110%3A%3AFeatured+Brands=Je+Joue	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/vibrators/luxury-vibrators8c5e.html	(from https://thepleasurechest.com/vibrators/luxury-vibrators)
04:49:10	187436/187436	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:49:11%20GMT	https://thepleasurechest.com/vibrators/luxury-vibrators?_bc_fsnf=1&060%3A%3ACharging+Type=Hybrid	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/vibrators/luxury-vibrators664b.html	(from https://thepleasurechest.com/vibrators/luxury-vibrators)
04:49:10	201273/201273	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:49:11%20GMT	https://thepleasurechest.com/vibrators/luxury-vibrators?_bc_fsnf=1&060%3A%3ACharging+Type=Plug-in	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/vibrators/luxury-vibratorsea36.html	(from https://thepleasurechest.com/vibrators/luxury-vibrators)
04:49:11	280079/280079	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:49:12%20GMT	https://thepleasurechest.com/vibrators/luxury-vibrators?_bc_fsnf=1&060%3A%3ACharging+Type=Rechargeable	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/vibrators/luxury-vibratorsc385.html	(from https://thepleasurechest.com/vibrators/luxury-vibrators)
04:49:12	195829/195829	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:49:12%20GMT	https://thepleasurechest.com/vibrators/luxury-vibrators?_bc_fsnf=1&060%3A%3ACharging+Type=Replaceable+Battery	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/vibrators/luxury-vibrators79d0.html	(from https://thepleasurechest.com/vibrators/luxury-vibrators)
